client_id,full_name,phone,email,client_type
1183,Rustem Amanzholov,+77327373659,rustem.amanzholov83@example.com,seller
1184,Salem Ibragimov,+77159447603,salem.ibragimov84@example.com,seller
1185,Dias Abilov,+77831901185,dias.abilov85@example.com,seller
1186,Nursultan Bekturov,+77709849060,nursultan.bekturov86@example.com,buyer
1187,Erlan Saparov,+77712932571,erlan.saparov87@example.com,seller
1188,Rustem Nurlybai,+77889242841,rustem.nurlybai88@example.com,seller
1189,Omir Bekturov,+77067922272,omir.bekturov89@example.com,seller
1190,Kamila Amanov,+77048353737,kamila.amanov90@example.com,seller
1191,Sara Rysbek,+77610612252,sara.rysbek91@example.com,seller
1192,Nursultan Turarov,+77395445629,nursultan.turarov92@example.com,seller
1193,Zhanar Rysbek,+77077331835,zhanar.rysbek93@example.com,buyer
1194,Laila Ibragimov,+77354279308,laila.ibragimov94@example.com,seller
1195,Kamila Mukhtarov,+77611576973,kamila.mukhtarov95@example.com,seller
1196,Laila Bekturov,+77636111573,laila.bekturov96@example.com,seller
1197,Laila Ibragimov,+77484106465,laila.ibragimov97@example.com,seller
1198,Omir Kassenov,+77064637244,omir.kassenov98@example.com,seller
1199,Aidos Nurpeis,+77019499324,aidos.nurpeis99@example.com,seller
1200,Nursultan Ualikhanova,+77169968727,nursultan.ualikhanova0@example.com,seller
